Station_Id_C Year Mon Day Hour PRS PRS_Sea PRS_Max PRS_Min WIN_S_Max WIN_S_Inst_Max WIN_D_INST_Max WIN_D_Avg_2mi WIN_S_Avg_2mi WIN_D_S_Max TEM TEM_Max TEM_Min RHU RHU_Min PRE_3h
54619 2025 10 5 9 1016.1000 1016.5000 1016.1000 1015.4000 2.7000 4.5000 76 84 2.5000 71 16.6000 16.7000 16.5000 91 91 1.7000 
54619 2025 10 5 12 1017.0000 1017.4000 1017.1000 1016.8000 3.1000 7.2000 79 73 2.3000 74 15.4000 15.7000 15.4000 91 90 3.9000 
54619 2025 10 5 15 1018.6000 1019.0000 1018.9000 1018.4000 3.0000 6.0000 39 69 3.3000 37 14.3000 14.8000 14.3000 92 89 6.3000 
54619 2025 10 5 18 1018.9000 1019.3000 1019.0000 1018.0000 3.7000 6.6000 357 29 2.5000 27 13.0000 13.4000 13.0000 89 85 2.3000 
54619 2025 10 5 21 1018.7000 1019.1000 1018.8000 1018.5000 3.0000 6.1000 42 36 2.3000 25 11.7000 11.9000 11.7000 89 89 5.1000 
54619 2025 10 6 0 1019.9000 1020.3000 1020.0000 1019.2000 1.9000 3.4000 25 352 1.8000 21 13.0000 13.0000 12.2000 74 74 0.2000 
54619 2025 10 6 3 1020.5000 1020.9000 1020.8000 1020.3000 2.7000 4.6000 20 28 1.7000 20 15.2000 15.2000 14.5000 62 61 0.0000 
54619 2025 10 6 6 1019.3000 1019.7000 1019.7000 1019.3000 2.4000 4.1000 25 56 2.4000 27 17.7000 17.7000 17.1000 46 44 0.0000 
54619 2025 10 6 9 1019.3000 1019.7000 1019.4000 1019.1000 1.1000 2.3000 146 172 1.6000 348 19.2000 20.1000 19.2000 43 40 0.0000 
54619 2025 10 6 12 1020.1000 1020.5000 1020.1000 1019.6000 0.7000 0.8000 222 203 0.6000 212 14.1000 15.2000 14.1000 78 68 0.0000 
54619 2025 10 6 15 1020.6000 1021.0000 1020.7000 1020.4000 0.7000 0.9000 200 165 0.6000 210 12.8000 13.3000 12.7000 84 84 0.0000 
54619 2025 10 6 18 1020.5000 1020.9000 1020.5000 1019.9000 1.3000 1.9000 287 264 1.3000 274 13.9000 13.9000 13.7000 80 77 0.0000 
54619 2025 10 6 21 1020.2000 1020.6000 1020.3000 1019.9000 0.9000 1.5000 298 999017 0.2000 304 14.3000 14.3000 14.1000 81 80 0.0000 
54619 2025 10 7 0 1020.2000 1020.6000 1020.2000 1019.9000 1.4000 1.8000 200 193 1.4000 212 15.6000 15.6000 14.5000 81 80 0.0000 
54619 2025 10 7 3 1020.2000 1020.6000 1020.3000 1020.0000 1.9000 3.5000 172 243 1.3000 228 21.0000 21.0000 19.4000 52 50 0.0000 
54619 2025 10 7 6 1018.2000 1018.6000 1018.9000 1018.2000 1.7000 3.1000 242 256 1.7000 259 23.2000 23.5000 22.1000 49 47 0.0000 
54619 2025 10 7 9 1018.5000 1018.9000 1018.7000 1018.3000 1.7000 2.8000 236 271 0.9000 243 21.7000 22.3000 21.7000 61 54 0.0000 
54619 2025 10 7 12 1019.4000 1019.8000 1019.5000 1019.2000 0.6000 1.2000 222 315 0.3000 186 18.5000 19.6000 18.5000 81 72 0.0000 
54619 2025 10 7 15 1020.1000 1020.5000 1020.2000 1019.7000 1.0000 1.7000 233 268 0.9000 233 17.4000 17.9000 17.3000 88 86 0.0000 
54619 2025 10 7 18 1019.6000 1020.0000 1020.2000 1019.2000 1.1000 1.6000 129 198 1.0000 216 17.5000 17.6000 17.5000 89 87 0.0000 
54619 2025 10 7 21 1021.3000 1021.7000 1021.3000 1020.5000 1.7000 2.6000 3 31 1.3000 9 17.7000 17.8000 17.4000 92 91 1.1000 
54619 2025 10 8 0 1022.7000 1023.1000 1022.9000 1022.3000 3.3000 6.4000 76 74 2.8000 79 15.5000 16.5000 15.5000 76 75 1.2000 
54619 2025 10 8 3 1023.7000 1024.1000 1024.0000 1023.5000 2.9000 6.0000 65 82 2.3000 79 13.2000 14.4000 13.2000 76 71 1.4000 
54619 2025 10 8 6 1022.9000 1023.3000 1023.2000 1022.7000 3.6000 7.8000 76 80 2.9000 78 12.0000 12.4000 12.0000 70 66 1.1000 
54619 2025 10 8 9 1022.5000 1022.9000 1022.8000 1022.2000 3.8000 6.8000 84 38 3.1000 31 9.5000 10.0000 9.5000 92 83 5.1000 
54619 2025 10 8 12 1023.8000 1024.2000 1023.8000 1023.2000 4.4000 8.7000 56 33 4.1000 27 8.9000 9.0000 8.9000 93 93 7.3000 
54619 2025 10 8 15 1023.4000 1023.8000 1023.9000 1023.3000 4.3000 9.3000 39 62 3.2000 36 8.6000 8.7000 8.6000 92 92 7.3000 
54619 2025 10 8 18 1022.6000 1023.0000 1022.8000 1022.4000 5.4000 9.7000 65 19 4.1000 29 8.4000 8.4000 8.3000 94 92 4.7000 
54619 2025 10 8 21 1022.2000 1022.6000 1022.2000 1022.0000 5.8000 10.3000 25 29 5.3000 25 8.7000 8.7000 8.6000 94 94 5.0000 
54619 2025 10 9 0 1022.9000 1023.3000 1022.9000 1022.6000 5.1000 8.9000 28 33 3.6000 20 8.9000 9.0000 8.7000 95 94 5.9000 
54619 2025 10 9 3 1022.7000 1023.1000 1023.0000 1022.6000 3.5000 7.4000 31 33 2.2000 37 9.5000 9.5000 9.3000 94 94 6.0000 
54619 2025 10 9 6 1021.8000 1022.2000 1022.3000 1021.7000 4.5000 7.9000 68 41 3.7000 31 9.2000 9.3000 9.1000 93 92 5.2000 
54619 2025 10 9 9 1021.6000 1022.0000 1021.7000 1021.4000 3.9000 9.1000 62 56 1.5000 30 9.0000 9.0000 8.8000 92 90 3.7000 
54619 2025 10 9 12 1022.4000 1022.8000 1022.4000 1021.8000 3.3000 6.3000 17 30 2.7000 36 8.8000 8.9000 8.8000 93 93 7.0000 
54619 2025 10 9 15 1022.2000 1022.6000 1022.6000 1022.1000 3.0000 6.3000 20 37 1.5000 30 8.6000 8.8000 8.6000 92 92 6.2000 
54619 2025 10 9 18 1022.7000 1023.1000 1022.8000 1022.2000 2.9000 5.8000 349 345 2.1000 360 8.6000 8.6000 8.5000 94 93 7.3000 
54619 2025 10 9 21 1021.3000 1021.7000 1021.5000 1021.2000 2.7000 5.6000 87 62 1.7000 34 8.6000 8.6000 8.5000 92 91 3.1000 
54622 2025 10 5 0 1016.4000 1016.7000 1016.6000 1016.2000 1.9000 3.2000 273 309 1.0000 278 18.8000 18.8000 18.6000 95 94 0.9000 
54622 2025 10 5 3 1017.0000 1017.3000 1017.3000 1016.8000 2.3000 3.7000 69 94 2.4000 83 19.3000 19.4000 19.3000 96 95 3.5000 
54622 2025 10 5 6 1016.1000 1016.4000 1016.3000 1015.8000 2.9000 5.0000 70 40 2.3000 67 17.1000 17.2000 16.9000 93 93 2.1000 
54622 2025 10 5 9 1016.2000 1016.5000 1016.2000 1015.9000 4.5000 7.6000 66 82 3.1000 71 15.4000 15.7000 15.4000 93 90 1.7000 
54622 2025 10 5 12 1017.5000 1017.8000 1017.6000 1017.2000 3.3000 5.9000 57 53 3.3000 51 15.1000 15.2000 15.1000 92 91 5.3000 
54622 2025 10 5 15 1018.9000 1019.2000 1019.0000 1018.1000 3.4000 5.6000 47 45 3.2000 49 14.0000 14.7000 14.0000 90 89 5.0000 
54622 2025 10 5 18 1018.3000 1018.6000 1018.4000 1018.0000 3.4000 7.0000 40 35 4.3000 62 12.8000 12.8000 12.6000 89 87 3.9000 
54622 2025 10 5 21 1018.8000 1019.1000 1018.9000 1018.5000 3.8000 7.8000 46 46 3.5000 51 11.3000 11.3000 11.1000 89 88 5.6000 
54622 2025 10 6 0 1019.7000 1020.0000 1019.7000 1019.1000 2.8000 4.8000 41 58 2.3000 47 12.6000 12.6000 11.8000 76 76 0.7000 
54622 2025 10 6 3 1020.4000 1020.7000 1020.8000 1020.1000 2.5000 5.3000 359 21 1.8000 5 14.9000 14.9000 14.4000 58 58 0.0000 
54622 2025 10 6 6 1019.4000 1019.7000 1019.7000 1019.2000 2.6000 5.3000 355 29 1.4000 13 17.2000 17.3000 16.4000 49 47 0.0000 
54622 2025 10 6 9 1019.5000 1019.8000 1019.5000 1019.1000 1.6000 2.6000 327 330 0.7000 31 18.8000 19.2000 18.4000 42 40 0.0000 
54622 2025 10 6 12 1020.0000 1020.3000 1020.1000 1019.8000 1.0000 1.5000 234 999017 0.1000 231 12.9000 13.8000 12.9000 82 76 0.0000 
54622 2025 10 6 15 1020.8000 1021.1000 1020.8000 1020.3000 1.6000 1.9000 215 295 0.8000 214 12.0000 12.4000 11.9000 90 89 0.0000 
54622 2025 10 6 18 1020.8000 1021.1000 1020.8000 1019.4000 2.4000 3.5000 291 298 2.5000 286 14.1000 14.1000 12.5000 83 82 0.0000 
54622 2025 10 6 21 1020.2000 1020.5000 1020.4000 1020.0000 1.3000 1.9000 309 285 1.0000 300 14.8000 14.8000 14.5000 77 77 0.0000 
54622 2025 10 7 0 1020.2000 1020.5000 1020.3000 1020.0000 1.1000 1.5000 297 190 1.1000 292 16.3000 16.3000 14.6000 72 72 0.0000 
54622 2025 10 7 3 1020.1000 1020.4000 1020.4000 1020.0000 2.4000 4.8000 308 251 2.1000 283 20.9000 21.4000 19.8000 53 52 0.0000 
54622 2025 10 7 6 1018.3000 1018.6000 1019.0000 1018.3000 2.5000 4.6000 298 283 1.6000 284 22.1000 22.5000 21.5000 51 49 0.0000 
54622 2025 10 7 9 1018.9000 1019.2000 1018.9000 1018.4000 2.0000 2.6000 275 235 0.9000 279 21.2000 21.8000 21.2000 62 55 0.0000 
54622 2025 10 7 12 1019.5000 1019.8000 1019.5000 1019.3000 1.4000 1.8000 246 999017 0.0000 249 17.7000 19.0000 17.7000 82 75 0.0000 
54622 2025 10 7 15 1020.0000 1020.3000 1020.1000 1019.8000 1.7000 2.5000 264 254 1.4000 260 17.9000 17.9000 17.1000 85 84 0.0000 
54622 2025 10 7 18 1019.6000 1019.9000 1020.2000 1019.5000 1.7000 2.4000 276 222 1.4000 276 17.6000 18.3000 17.6000 90 86 0.0000 
54622 2025 10 7 21 1021.6000 1021.9000 1021.7000 1021.2000 2.5000 4.6000 69 71 2.8000 66 17.7000 17.7000 17.5000 89 89 0.0000 
54622 2025 10 8 0 1023.5000 1023.8000 1023.6000 1023.0000 5.5000 9.9000 91 83 5.9000 89 15.6000 15.6000 14.9000 65 65 1.6000 
54622 2025 10 8 3 1024.0000 1024.3000 1024.3000 1023.9000 8.0000 13.8000 89 94 6.7000 89 13.7000 14.6000 13.7000 64 55 0.2000 
54622 2025 10 8 6 1023.2000 1023.5000 1023.2000 1022.9000 6.3000 11.6000 76 70 3.8000 84 11.9000 13.0000 11.8000 70 65 0.8000 
54622 2025 10 8 9 1022.4000 1022.7000 1022.8000 1022.3000 5.5000 9.4000 50 48 4.3000 47 9.9000 10.7000 9.9000 90 82 1.3000 
54622 2025 10 8 12 1023.6000 1023.9000 1023.7000 1022.8000 5.6000 10.3000 47 49 6.3000 49 8.8000 9.2000 8.8000 92 92 7.1000 
54622 2025 10 8 15 1023.4000 1023.7000 1024.1000 1023.3000 6.8000 11.5000 52 58 4.8000 48 8.0000 8.3000 8.0000 93 93 8.3000 
54622 2025 10 8 18 1022.6000 1022.9000 1023.0000 1022.5000 5.9000 10.3000 48 61 4.0000 46 8.4000 8.5000 8.3000 95 94 7.6000 
54622 2025 10 8 21 1022.3000 1022.6000 1022.3000 1022.0000 5.4000 10.7000 36 42 4.5000 38 8.5000 8.5000 8.4000 95 95 7.6000 
54622 2025 10 9 0 1023.2000 1023.5000 1023.3000 1022.9000 5.2000 9.3000 45 50 5.2000 46 8.8000 8.8000 8.7000 95 95 7.0000 
54622 2025 10 9 3 1022.9000 1023.2000 1023.4000 1022.8000 5.7000 10.3000 59 55 4.6000 55 8.9000 9.1000 8.9000 94 94 5.3000 
54622 2025 10 9 6 1022.0000 1022.3000 1022.2000 1022.0000 5.1000 9.0000 61 41 4.0000 47 9.0000 9.0000 8.9000 95 94 6.2000 
54622 2025 10 9 9 1021.8000 1022.1000 1022.0000 1021.5000 5.3000 9.3000 54 51 3.8000 51 8.4000 8.5000 8.4000 93 93 5.6000 
54622 2025 10 9 12 1022.2000 1022.5000 1022.5000 1021.9000 4.1000 7.7000 49 37 3.3000 49 8.4000 8.6000 8.4000 94 93 5.0000 
54622 2025 10 9 15 1021.8000 1022.1000 1022.6000 1021.8000 3.9000 6.8000 51 52 3.8000 47 8.2000 8.4000 8.2000 93 93 5.9000 
54622 2025 10 9 18 1022.4000 1022.7000 1022.4000 1022.0000 3.6000 7.5000 346 357 3.1000 355 8.6000 8.6000 8.4000 94 93 7.8000 
54622 2025 10 9 21 1021.2000 1021.5000 1021.7000 1021.1000 2.9000 5.6000 72 58 2.3000 71 8.5000 8.6000 8.4000 92 91 3.7000 
54623 2025 10 5 0 1016.1000 1016.6000 1016.1000 1015.8000 1.6000 1.8000 290 999017 0.0000 278 19.3000 19.4000 19.3000 97 95 1.0000 
54623 2025 10 5 3 1016.9000 1017.4000 1017.1000 1016.8000 7.8000 11.6000 70 78 3.9000 71 17.3000 18.8000 17.3000 94 92 4.7000 
54623 2025 10 5 6 1015.6000 1016.1000 1015.8000 1015.5000 4.7000 7.9000 73 67 4.3000 60 17.6000 17.8000 17.5000 79 76 0.3000 
54623 2025 10 5 9 1015.9000 1016.4000 1016.0000 1015.7000 5.3000 10.0000 101 89 6.4000 88 15.5000 15.7000 15.4000 91 89 2.4000 
54623 2025 10 5 12 1017.6000 1018.1000 1017.6000 1017.2000 5.6000 8.7000 51 64 4.5000 59 14.9000 15.0000 14.7000 90 90 3.7000 
54623 2025 10 5 15 1018.6000 1019.1000 1018.7000 1017.6000 4.5000 8.5000 31 63 3.6000 58 13.7000 14.7000 13.7000 82 78 2.8000 
54623 2025 10 5 18 1018.1000 1018.6000 1018.1000 1017.8000 4.7000 6.9000 37 29 3.5000 37 12.3000 12.9000 12.3000 85 82 3.1000 
54623 2025 10 5 21 1018.3000 1018.8000 1018.4000 1018.1000 5.6000 8.3000 25 33 3.0000 43 11.0000 11.0000 10.8000 90 82 4.9000 
54623 2025 10 6 0 1019.0000 1019.5000 1019.0000 1018.5000 2.1000 2.9000 3 7 2.1000 30 12.7000 12.7000 11.8000 75 75 0.3000 
54623 2025 10 6 3 1019.7000 1020.2000 1020.0000 1019.5000 3.4000 5.4000 17 9 2.9000 2 15.0000 15.0000 14.5000 57 56 0.0000 
54623 2025 10 6 6 1018.8000 1019.3000 1019.0000 1018.6000 3.1000 4.5000 354 322 1.8000 326 17.2000 17.2000 16.5000 48 46 0.0000 
54623 2025 10 6 9 1018.6000 1019.1000 1018.7000 1018.4000 2.9000 4.3000 335 329 1.7000 338 18.2000 18.3000 18.0000 54 51 0.0000 
54623 2025 10 6 12 1019.5000 1020.0000 1019.5000 1019.1000 0.7000 1.1000 284 999017 0.0000 280 14.1000 15.0000 14.1000 85 78 0.0000 
54623 2025 10 6 15 1019.9000 1020.4000 1020.0000 1019.6000 0.0000 0.0000 999017 999017 0.0000 999017 13.8000 14.3000 13.6000 91 84 0.0000 
54623 2025 10 6 18 1019.8000 1020.3000 1019.8000 1018.4000 2.2000 3.6000 295 293 2.2000 300 14.6000 14.6000 13.1000 80 78 0.0000 
54623 2025 10 6 21 1019.7000 1020.2000 1019.8000 1019.4000 1.9000 2.6000 295 292 1.7000 288 15.0000 15.0000 14.7000 78 76 0.0000 
54623 2025 10 7 0 1019.8000 1020.3000 1019.8000 1019.5000 1.7000 2.3000 295 309 0.7000 287 15.6000 15.6000 15.1000 78 77 0.0000 
54623 2025 10 7 3 1019.4000 1019.9000 1019.7000 1019.3000 2.5000 3.8000 239 278 2.1000 258 20.3000 20.7000 19.1000 53 50 0.0000 
54623 2025 10 7 6 1017.6000 1018.1000 1018.6000 1017.6000 3.1000 4.6000 290 295 2.3000 292 22.6000 22.6000 21.7000 54 53 0.0000 
54623 2025 10 7 9 1018.2000 1018.7000 1018.2000 1017.7000 2.0000 2.6000 143 196 1.3000 145 20.6000 21.1000 20.6000 68 62 0.0000 
54623 2025 10 7 12 1019.0000 1019.5000 1019.0000 1018.7000 1.4000 1.6000 259 279 1.1000 252 18.0000 18.9000 18.0000 84 82 0.0000 
54623 2025 10 7 15 1019.4000 1019.9000 1019.5000 1019.0000 1.7000 2.0000 214 253 1.3000 253 17.1000 17.1000 16.9000 90 90 0.0000 
54623 2025 10 7 18 1019.4000 1019.9000 1019.6000 1019.2000 1.3000 1.9000 253 999017 0.0000 260 16.9000 17.0000 16.6000 94 93 0.0000 
54623 2025 10 7 21 1021.7000 1022.2000 1022.2000 1021.2000 6.9000 11.2000 84 80 7.4000 90 18.0000 18.8000 18.0000 55 52 0.0000 
54623 2025 10 8 0 1023.7000 1024.2000 1023.7000 1023.0000 9.3000 16.5000 84 78 9.0000 84 15.7000 15.7000 15.0000 44 43 0.4000 
54623 2025 10 8 3 1023.6000 1024.1000 1024.4000 1023.6000 9.5000 16.4000 90 83 9.3000 89 14.9000 15.2000 14.9000 41 40 0.0000 
54623 2025 10 8 6 1022.7000 1023.2000 1023.2000 1022.6000 7.7000 12.6000 62 49 5.3000 65 13.3000 14.1000 13.0000 51 40 0.0000 
54623 2025 10 8 9 1022.6000 1023.1000 1023.1000 1022.5000 6.8000 10.0000 42 46 6.6000 44 9.5000 10.2000 9.5000 86 85 1.5000 
54623 2025 10 8 12 1023.9000 1024.5000 1024.1000 1022.5000 8.5000 13.4000 65 48 7.1000 48 8.7000 9.3000 8.7000 84 81 1.9000 
54623 2025 10 8 15 1023.7000 1024.3000 1024.2000 1023.6000 7.2000 10.5000 39 39 6.3000 37 8.5000 8.5000 8.0000 94 92 9.6000 
54623 2025 10 8 18 1022.6000 1023.2000 1022.9000 1022.6000 8.7000 13.3000 53 49 6.5000 42 7.9000 8.1000 7.9000 93 93 3.6000 
54623 2025 10 8 21 1022.4000 1023.0000 1022.4000 1021.9000 6.2000 9.4000 20 33 7.2000 36 8.0000 8.0000 7.9000 97 96 8.8000 
54623 2025 10 9 0 1023.3000 1023.9000 1023.4000 1022.8000 7.1000 10.2000 37 50 5.3000 42 8.5000 8.5000 8.3000 96 96 7.9000 
54623 2025 10 9 3 1022.9000 1023.5000 1023.4000 1022.9000 7.9000 11.3000 42 46 6.0000 45 8.5000 8.5000 8.3000 95 95 5.2000 
54623 2025 10 9 6 1021.9000 1022.5000 1022.1000 1021.8000 7.2000 10.1000 42 28 6.5000 45 8.4000 8.6000 8.3000 96 95 4.7000 
54623 2025 10 9 9 1021.4000 1022.0000 1021.9000 1021.4000 6.6000 10.3000 59 44 7.8000 39 8.1000 8.2000 7.9000 94 94 6.9000 
54623 2025 10 9 12 1021.7000 1022.3000 1022.5000 1021.7000 5.5000 8.8000 51 50 5.9000 45 8.0000 8.1000 8.0000 94 93 4.5000 
54623 2025 10 9 15 1021.7000 1022.3000 1022.1000 1021.7000 4.3000 6.4000 56 18 2.7000 57 8.3000 8.4000 8.3000 92 89 3.4000 
54623 2025 10 9 18 1022.0000 1022.6000 1022.2000 1021.6000 3.7000 5.8000 323 347 3.3000 327 8.6000 8.6000 8.5000 95 94 3.7000 
54623 2025 10 9 21 1020.6000 1021.2000 1021.6000 1020.5000 2.0000 3.1000 37 42 2.2000 33 8.5000 8.5000 8.4000 94 92 6.3000 
54645 2025 10 5 0 1016.4000 1016.7000 1016.4000 1015.9000 1.7000 2.9000 318 313 1.3000 318 18.9000 19.5000 18.9000 93 91 0.3000 
54645 2025 10 5 3 1016.6000 1016.9000 1017.0000 1016.4000 1.4000 2.1000 11 25 1.4000 4 19.8000 19.8000 19.6000 95 94 1.7000 
54645 2025 10 5 6 1015.5000 1015.8000 1015.7000 1015.1000 3.4000 5.8000 45 54 3.3000 57 18.5000 18.5000 18.0000 78 78 1.7000 
54645 2025 10 5 9 1015.8000 1016.1000 1015.8000 1015.4000 4.0000 7.6000 45 63 3.6000 49 16.0000 16.0000 15.8000 91 90 1.1000 
54645 2025 10 5 12 1017.0000 1017.3000 1017.1000 1016.7000 3.8000 7.9000 42 70 2.3000 49 15.6000 15.6000 15.5000 90 90 5.9000 
54645 2025 10 5 15 1018.3000 1018.6000 1018.4000 1017.4000 4.4000 8.8000 82 46 2.5000 74 14.1000 15.3000 14.1000 88 79 4.1000 
54645 2025 10 5 18 1017.7000 1018.0000 1017.9000 1017.4000 3.9000 10.4000 53 23 2.2000 54 12.6000 12.8000 12.5000 86 83 3.7000 
54645 2025 10 5 21 1018.3000 1018.6000 1018.4000 1018.1000 4.1000 7.3000 31 34 4.3000 31 10.9000 11.0000 10.9000 88 88 6.6000 
54645 2025 10 6 0 1019.2000 1019.5000 1019.3000 1018.7000 2.7000 5.0000 17 18 1.2000 30 12.3000 12.3000 11.5000 82 80 0.5000 
54645 2025 10 6 3 1019.8000 1020.1000 1020.2000 1019.8000 3.4000 5.7000 357 59 2.6000 5 14.9000 14.9000 14.2000 61 60 0.0000 
54645 2025 10 6 6 1019.1000 1019.4000 1019.4000 1018.9000 2.6000 4.5000 360 26 1.6000 26 16.9000 16.9000 16.1000 53 49 0.0000 
54645 2025 10 6 9 1019.2000 1019.5000 1019.3000 1018.8000 1.5000 2.9000 360 290 1.0000 4 18.3000 18.8000 18.2000 48 43 0.0000 
54645 2025 10 6 12 1019.8000 1020.1000 1019.8000 1019.6000 0.8000 1.1000 191 206 0.5000 254 12.3000 12.9000 12.3000 84 81 0.0000 
54645 2025 10 6 15 1020.4000 1020.7000 1020.5000 1020.0000 0.8000 1.3000 264 273 0.7000 260 11.6000 11.7000 11.5000 91 88 0.0000 
54645 2025 10 6 18 1020.2000 1020.5000 1020.2000 1019.1000 1.2000 2.7000 281 272 1.8000 247 13.6000 13.6000 12.0000 80 79 0.0000 
54645 2025 10 6 21 1019.9000 1020.2000 1020.1000 1019.6000 1.3000 2.2000 287 293 1.2000 297 14.8000 14.8000 14.6000 77 75 0.0000 
54645 2025 10 7 0 1020.1000 1020.4000 1020.1000 1019.8000 0.9000 1.6000 281 314 0.7000 289 16.1000 16.1000 14.6000 74 74 0.0000 
54645 2025 10 7 3 1019.8000 1020.1000 1020.1000 1019.7000 1.6000 3.1000 188 192 1.2000 319 21.1000 21.2000 20.0000 53 51 0.0000 
54645 2025 10 7 6 1018.1000 1018.4000 1018.8000 1018.1000 1.5000 3.3000 273 287 1.1000 234 23.0000 23.0000 22.0000 50 49 0.0000 
54645 2025 10 7 9 1018.7000 1019.0000 1018.7000 1018.1000 1.9000 3.7000 231 279 0.8000 195 20.9000 21.4000 20.9000 65 58 0.0000 
54645 2025 10 7 12 1019.2000 1019.5000 1019.2000 1019.0000 0.9000 1.9000 233 279 0.5000 211 17.5000 18.9000 17.5000 85 75 0.0000 
54645 2025 10 7 15 1019.7000 1020.0000 1019.8000 1019.6000 1.4000 2.9000 301 241 0.9000 258 17.9000 18.3000 17.9000 84 81 0.0000 
54645 2025 10 7 18 1019.4000 1019.7000 1020.1000 1019.4000 1.2000 2.3000 287 247 0.7000 282 18.0000 18.3000 18.0000 85 83 0.0000 
54645 2025 10 7 21 1021.2000 1021.5000 1021.5000 1020.9000 1.8000 2.7000 48 34 1.4000 39 17.6000 17.9000 17.6000 91 89 1.6000 
54645 2025 10 8 0 1023.2000 1023.5000 1023.2000 1022.6000 4.8000 10.1000 79 72 4.4000 76 15.7000 16.0000 15.6000 72 71 1.5000 
54645 2025 10 8 3 1023.4000 1023.7000 1023.7000 1023.3000 5.5000 11.0000 90 76 3.9000 69 13.8000 15.8000 13.8000 76 64 1.0000 
54645 2025 10 8 6 1022.3000 1022.6000 1022.7000 1022.2000 6.1000 11.8000 53 57 4.5000 63 12.6000 13.8000 12.5000 71 67 0.8000 
54645 2025 10 8 9 1021.9000 1022.2000 1022.1000 1021.5000 5.8000 12.0000 76 23 3.9000 57 10.8000 12.8000 10.8000 83 57 0.8000 
54645 2025 10 8 12 1022.9000 1023.2000 1023.0000 1022.1000 4.7000 9.1000 37 21 3.3000 29 9.5000 10.4000 9.5000 93 84 1.4000 
54645 2025 10 8 15 1022.8000 1023.1000 1023.3000 1022.8000 5.4000 10.0000 45 27 4.9000 33 8.4000 8.7000 8.4000 94 93 8.6000 
54645 2025 10 8 18 1021.9000 1022.2000 1022.3000 1021.8000 4.7000 8.3000 31 47 4.5000 41 8.9000 9.1000 8.7000 95 93 4.5000 
54645 2025 10 8 21 1021.7000 1022.0000 1021.7000 1021.2000 4.9000 8.5000 48 24 4.5000 31 8.8000 9.0000 8.8000 95 95 4.7000 
54645 2025 10 9 0 1022.6000 1022.9000 1022.6000 1022.2000 4.7000 8.6000 23 21 3.9000 33 9.4000 9.4000 8.8000 95 95 10.5000 
54645 2025 10 9 3 1022.2000 1022.5000 1022.6000 1022.1000 5.1000 10.5000 53 36 3.9000 48 9.7000 9.9000 9.5000 94 93 8.0000 
54645 2025 10 9 6 1021.3000 1021.6000 1021.5000 1021.3000 5.2000 9.6000 25 32 5.4000 40 9.2000 9.6000 9.2000 94 93 6.0000 
54645 2025 10 9 9 1021.2000 1021.5000 1021.3000 1020.9000 4.2000 8.2000 357 31 3.3000 28 8.8000 9.1000 8.7000 94 94 5.7000 
54645 2025 10 9 12 1021.5000 1021.8000 1021.9000 1021.4000 3.5000 7.2000 51 55 3.8000 29 9.0000 9.0000 8.9000 93 93 5.8000 
54645 2025 10 9 15 1021.1000 1021.4000 1022.0000 1021.1000 3.6000 7.0000 39 50 2.9000 32 8.9000 9.1000 8.9000 93 93 9.1000 
54645 2025 10 9 18 1021.9000 1022.2000 1021.9000 1021.3000 3.8000 7.5000 360 4 2.8000 352 8.5000 8.5000 8.4000 93 91 8.6000 
54645 2025 10 9 21 1020.9000 1021.2000 1021.4000 1020.6000 3.5000 7.4000 3 48 2.4000 34 8.3000 8.5000 8.3000 91 91 2.1000 
